id,hotel,book_number,rooms,amount,prepay,price_per_night,pmnt_type,date_book,date_cancel,date_in,nights,date_out,channel,status_book,object,guests,room_type_agg,target
94591,6,20230224-21997-185157783,1,23400,0,11700,Внешняя система оплаты (С предоплатой),2023-02-22,,2023-02-24,2,2023-02-26,OTA,Активный,ТНК ЛП,1,Стандарт,1
94592,6,20230222-21997-185047620,1,9300,0,9300,При заселении,2023-02-22,2023-02-23,2023-02-22,1,2023-02-23,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
94596,6,20230225-21997-184865349,1,15700,15700,15700,Банк. карта: Банк Россия (банк. карта),2023-02-20,,2023-02-25,1,2023-02-26,Сайт,Активный,ТНК ЛП,2,Студия,1
94597,6,20230220-21997-184863403,1,6700,0,6700,Внешняя система оплаты (С предоплатой),2023-02-20,,2023-02-20,1,2023-02-21,OTA,Активный,ТНК ЛП,1,Стандарт,1
94598,6,20230222-21997-184859917,1,18700,0,18700,При заселении,2023-02-20,,2023-02-22,1,2023-02-23,Сайт,Активный,ТНК ЛП,1,Студия,1
94601,6,20230221-21997-184760556,1,7400,0,7400,При заселении,2023-02-20,,2023-02-21,1,2023-02-22,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94602,6,20230224-21997-184705454,1,22800,11700,11400,Банк. карта: Банк Россия (банк. карта),2023-02-19,,2023-02-24,2,2023-02-26,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94604,6,20230225-21997-184662599,1,18500,18500,9250,Банк. карта: Банк Россия (банк. карта),2023-02-19,,2023-02-25,2,2023-02-27,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94605,6,20230224-21997-184608686,1,22800,0,11400,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-19,2023-02-19,2023-02-24,2,2023-02-26,Сайт,Неподтвержденные,ТНК ЛП,2,Стандарт,0
94607,6,20230221-21997-184553358,1,6100,0,6100,Внешняя система оплаты (С предоплатой),2023-02-18,,2023-02-21,1,2023-02-22,OTA,Активный,ТНК ЛП,1,Стандарт,1
94608,6,20230224-21997-184482888,1,11700,11700,11700,Банк. карта: Банк Россия (банк. карта),2023-02-18,2023-02-18,2023-02-24,1,2023-02-25,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
94610,6,20230223-21997-184464772,1,32400,16200,16200,Банк. карта: Банк Россия (банк. карта),2023-02-18,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,1,Студия,1
94611,6,20230218-21997-184392467,1,15300,0,15300,При заселении,2023-02-17,,2023-02-18,1,2023-02-19,Сайт,Активный,ТНК ЛП,3,Студия,1
94612,6,20230224-21997-184311225,1,11700,0,11700,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-17,2023-02-17,2023-02-24,1,2023-02-25,Сайт,Неподтвержденные,ТНК ЛП,1,Стандарт,0
94614,6,20230416-21997-184240136,2,14800,14800,7400,Банк. карта: Банк Россия (банк. карта),2023-02-16,2023-03-28,2023-04-16,1,2023-04-17,Сайт,Отмена,ТНК ЛП,4,Стандарт,0
94617,6,20230309-21997-184177927,1,25365,7030,8455,Банк. карта: Банк Россия (банк. карта),2023-02-16,,2023-03-09,3,2023-03-12,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94618,6,20230224-21997-184110574,1,11700,0,11700,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-16,2023-02-16,2023-02-24,1,2023-02-25,Сайт,Неподтвержденные,ТНК ЛП,1,Стандарт,0
94619,6,20230222-21997-184108132,1,20800,9100,10400,Банк. карта: Банк Россия (банк. карта),2023-02-16,,2023-02-22,2,2023-02-24,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94620,6,20230224-21997-184028270,1,11700,0,11700,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-15,2023-02-16,2023-02-24,1,2023-02-25,Сайт,Неподтвержденные,ТНК ЛП,1,Стандарт,0
94621,6,20230219-21997-183996371,1,7400,7400,7400,Внешняя система оплаты (С предоплатой),2023-02-15,,2023-02-19,1,2023-02-20,OTA,Активный,ТНК ЛП,1,Стандарт,1
94622,6,20230312-21997-183877463,1,39780,6290,6630,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-14,,2023-04-23,6,2023-04-29,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94623,6,20230221-21997-183841441,1,7400,7400,7400,Банк. карта: Банк Россия (банк. карта),2023-02-14,2023-02-20,2023-02-21,1,2023-02-22,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
94626,6,20230223-21997-183567659,1,37400,18700,18700,Банк. карта: Банк Россия (банк. карта),2023-02-13,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,3,Студия,1
94627,6,20230222-21997-183540951,1,9100,9100,9100,Банк. карта: Банк Россия (банк. карта),2023-02-12,2023-02-20,2023-02-22,1,2023-02-23,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
94628,6,20230222-21997-183525593,1,66300,21500,22100,Банк. карта: Банк Россия (банк. карта),2023-02-12,,2023-02-22,3,2023-02-25,Сайт,Активный,ТНК ЛП,4,Студия,1
94629,6,20230217-21997-183516584,1,8400,8400,8400,Банк. карта: Банк Россия (банк. карта),2023-02-12,,2023-02-17,1,2023-02-18,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94630,6,20230214-21997-183516351,1,7400,0,7400,При заселении,2023-02-12,,2023-02-14,1,2023-02-15,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94631,6,20230223-21997-183504453,1,37400,18700,18700,Банк. карта: Банк Россия (банк. карта),2023-02-12,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,1,Студия,1
94634,6,20230223-21997-183433818,1,30000,15000,15000,Банк. карта: Банк Россия (банк. карта),2023-02-11,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,1,Студия,1
94636,6,20230224-21997-183366763,2,39000,39000,9750,Банк. карта: Банк Россия (банк. карта),2023-02-11,,2023-02-24,2,2023-02-26,Сайт,Активный,ТНК ЛП,3,Стандарт,1
94639,6,20230315-21997-183339620,1,7400,7400,7400,Банк. карта: Банк Россия (банк. карта),2023-02-11,,2023-03-15,1,2023-03-16,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94640,6,20230223-21997-183338993,1,26800,8600,8933.33,Банк. карта: Банк Россия (банк. карта),2023-02-11,2023-02-22,2023-02-23,3,2023-02-26,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
94641,6,20230221-21997-183331253,1,81400,11300,13566.67,Банк. карта: Банк Россия (банк. карта),2023-02-11,2023-02-17,2023-02-21,6,2023-02-27,Сайт,Отмена,ТНК ЛП,1,Студия,0
94642,6,20230223-21997-183300127,1,20100,0,10050,Внешняя система оплаты (С предоплатой),2023-02-10,,2023-02-23,2,2023-02-25,OTA,Активный,ТНК ЛП,1,Стандарт,1
94643,6,20230223-21997-183284043,2,19800,19800,9900,Банк. карта: Банк Россия (банк. карта),2023-02-10,,2023-02-23,1,2023-02-24,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94644,6,20230218-21997-183249509,1,9700,9700,9700,Банк. карта: Банк Россия (банк. карта),2023-02-10,2023-02-10,2023-02-18,1,2023-02-19,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
94645,6,20230224-21997-183187345,1,44500,22400,22250,Банк. карта: Банк Россия (банк. карта),2023-02-10,,2023-02-24,2,2023-02-26,Сайт,Активный,ТНК ЛП,4,Студия,1
94646,6,20230223-21997-183161895,1,20100,20100,10050,Банк. карта: Банк Россия (банк. карта),2023-02-10,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94647,6,20230216-21997-183119891,1,15000,15000,15000,Банк. карта: Банк Россия (банк. карта),2023-02-09,,2023-02-15,1,2023-02-16,Сайт,Активный,ТНК ЛП,1,Студия,1
94648,6,20230223-21997-183120299,1,20100,9900,10050,Банк. карта: Банк Россия (банк. карта),2023-02-09,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94649,6,20230217-21997-183105172,1,9700,0,9700,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-09,2023-02-10,2023-02-17,1,2023-02-18,Сайт,Неподтвержденные,ТНК ЛП,1,Стандарт,0
94650,6,20230210-21997-183073298,1,14100,0,14100,При заселении,2023-02-09,2023-02-10,2023-02-10,1,2023-02-11,Сайт,Отмена,ТНК ЛП,1,Студия,0
94652,6,20230210-21997-183048748,1,26790,26790,13395,Банк. карта: Банк Россия (банк. карта),2023-02-09,2023-02-10,2023-02-10,2,2023-02-12,Сайт,Отмена,ТНК ЛП,1,Студия,0
94654,6,20230208-21997-182955750,1,6100,6100,6100,Внешняя система оплаты (С предоплатой),2023-02-08,,2023-02-08,1,2023-02-09,OTA,Активный,ТНК ЛП,1,Стандарт,1
94657,6,20230219-21997-182869362,1,19210,19210,6403.33,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-08,,2023-02-19,3,2023-02-22,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94659,6,20230208-21997-182841016,1,22705,7030,7568.33,Банк. карта: Банк Россия (банк. карта),2023-02-08,,2023-02-08,3,2023-02-11,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94662,6,20230225-21997-182771668,1,112200,18400,16028.57,Банк. карта: Банк Россия (банк. карта),2023-02-07,,2023-02-25,7,2023-03-04,Сайт,Активный,ТНК ЛП,3,Студия,1
94663,6,20230223-21997-182727158,1,37400,18700,18700,Банк. карта: Банк Россия (банк. карта),2023-02-07,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,3,Студия,1
94664,6,20230225-21997-182708293,1,10600,10600,10600,Банк. карта: Банк Россия (банк. карта),2023-02-07,2023-02-24,2023-02-25,1,2023-02-26,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
94666,6,20230228-21997-182410538,1,18870,6290,6290,Банк. карта: Банк Россия (банк. карта),2023-02-05,,2023-02-28,3,2023-03-03,OTA,Активный,ТНК ЛП,2,Стандарт,1
94667,6,20230218-21997-182395246,1,9700,0,9700,Внешняя система оплаты (С предоплатой),2023-02-05,,2023-02-18,1,2023-02-19,OTA,Активный,ТНК ЛП,2,Стандарт,1
94669,6,20230307-21997-182394002,1,7400,0,7400,Внешняя система оплаты (С предоплатой),2023-02-05,,2023-03-07,1,2023-03-08,OTA,Активный,ТНК ЛП,1,Стандарт,1
94670,6,20230224-21997-182325491,1,20100,10200,10050,Банк. карта: Банк Россия (банк. карта),2023-02-05,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94672,6,20230324-21997-182293949,1,49360,49360,16453.33,Банк. карта: Банк Россия (банк. карта),2023-02-04,,2023-03-24,3,2023-03-27,OTA,Активный,ТНК ЛП,4,Студия,1
94673,6,20230223-21997-182273359,1,37400,37400,18700,Банк. карта: Банк Россия (банк. карта),2023-02-04,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,4,Студия,1
94675,6,20230223-21997-182258232,1,20100,9900,10050,Банк. карта: Банк Россия (банк. карта),2023-02-04,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94676,6,20230222-21997-182254897,1,29100,14100,14550,Банк. карта: Банк Россия (банк. карта),2023-02-04,,2023-02-22,2,2023-02-24,Сайт,Активный,ТНК ЛП,1,Студия,1
94677,6,20230223-21997-182251977,2,18500,18500,9250,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-02-04,,2023-02-23,1,2023-02-24,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94678,6,20230224-21997-182226348,1,10200,10200,10200,Банк. карта: Банк Россия (банк. карта),2023-02-04,2023-02-17,2023-02-24,1,2023-02-25,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
94679,6,20230224-21997-182189515,1,29700,15000,14850,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-02-04,,2023-02-24,2,2023-02-26,Сайт,Активный,ТНК ЛП,2,Студия,1
94680,6,20230224-21997-182189030,1,20800,20800,10400,Внешняя система оплаты (С предоплатой),2023-02-04,,2023-02-24,2,2023-02-26,OTA,Активный,ТНК ЛП,2,Стандарт,1
94681,6,20230323-21997-182137179,1,7400,0,7400,Отложенная электронная оплата: Банк Россия (банк. карта),2023-02-03,2023-02-03,2023-03-23,1,2023-03-24,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
94682,6,20230213-21997-182099371,1,11590,5795,5795,Банк. карта: Банк Россия (банк. карта),2023-02-03,,2023-02-13,2,2023-02-15,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94683,6,20230205-21997-182080564,1,7400,0,7400,При заселении,2023-02-03,,2023-02-05,1,2023-02-06,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94684,6,20230210-21997-182040640,1,17290,8645,8645,Банк. карта: Банк Россия (банк. карта),2023-02-03,,2023-02-10,2,2023-02-12,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94685,6,20230212-21997-182022171,1,15895,5525,5298.33,Банк. карта: Банк Россия (банк. карта),2023-02-03,,2023-02-12,3,2023-02-15,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94686,6,20230301-21997-182001482,1,37145,5185,6190.83,Банк. карта: Банк Россия (банк. карта),2023-02-03,,2023-03-02,6,2023-03-08,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94687,6,20230217-21997-182001043,1,18810,9405,9405,Банк. карта: Банк Россия (банк. карта),2023-02-03,,2023-02-17,2,2023-02-19,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94693,6,20230204-21997-181897811,1,24700,13680,12350,Банк. карта: Банк Россия (банк. карта),2023-02-02,,2023-02-04,2,2023-02-06,Сайт,Активный,ТНК ЛП,1,Студия,1
94694,6,20230223-21997-181834325,1,19200,19200,9600,Банк. карта: Банк Россия (банк. карта),2023-02-02,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94696,6,20230223-21997-181629212,1,19200,19200,9600,Банк. карта: Банк Россия (банк. карта),2023-01-31,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94697,6,20230204-21997-181520052,1,7800,7800,7800,Банк. карта: Банк Россия (банк. карта),2023-01-31,,2023-02-04,1,2023-02-05,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94698,6,20230210-21997-181439534,2,18200,18200,9100,Банк. карта: Банк Россия (банк. карта),2023-01-30,2023-01-30,2023-02-10,1,2023-02-11,Сайт,Отмена,ТНК ЛП,3,Стандарт,0
94699,6,20230223-21997-181288981,1,29400,9500,9800,Отложенная электронная оплата: Банк Россия (банк. карта),2023-01-29,,2023-02-23,3,2023-02-26,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94700,6,20230223-21997-181277643,1,19200,9500,9600,Банк. карта: Банк Россия (банк. карта),2023-01-29,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94701,6,20230223-21997-181256764,2,108600,36800,18100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-01-29,,2023-02-23,3,2023-02-26,Сайт,Активный,ТНК ЛП,2,Студия,1
94702,6,20230223-21997-181223777,1,36800,9500,9200,Банк. карта: Банк Россия (банк. карта),2023-01-29,,2023-02-23,4,2023-02-27,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94704,6,20230223-21997-181176133,1,9500,9500,9500,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-01-28,,2023-02-23,1,2023-02-24,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94705,6,20230424-21997-181154416,1,26640,6660,6660,Отложенная электронная оплата: Банк Россия (банк. карта),2023-01-28,2023-04-14,2023-04-24,4,2023-04-28,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
94708,6,20230222-21997-180972561,1,72100,17800,18025,Банк. карта: Банк Россия (банк. карта),2023-01-27,2023-02-04,2023-02-22,4,2023-02-26,Сайт,Отмена,ТНК ЛП,3,Студия,0
94709,6,20230224-21997-180878861,2,39400,0,9850,Отложенная электронная оплата: Банк Россия (банк. карта),2023-01-26,2023-02-02,2023-02-24,2,2023-02-26,Сайт,Неподтвержденные,ТНК ЛП,2,Стандарт,0
94711,6,20230302-21997-180698156,1,7400,7400,7400,Банк. карта: Банк Россия (банк. карта),2023-01-25,2023-02-03,2023-03-02,1,2023-03-03,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
94713,6,20230126-21997-180659040,1,7400,0,7400,Внешняя система оплаты (С предоплатой),2023-01-25,,2023-01-26,1,2023-01-27,OTA,Активный,ТНК ЛП,1,Стандарт,1
94714,6,20230125-21997-180633519,1,7400,0,7400,При заселении,2023-01-25,,2023-01-25,1,2023-01-26,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94716,6,20230223-21997-180587825,1,18800,18800,9400,Внешняя система оплаты (С предоплатой),2023-01-25,,2023-02-23,2,2023-02-25,OTA,Активный,ТНК ЛП,2,Стандарт,1
94717,6,20230223-21997-180569140,1,26200,13100,13100,Отложенная электронная оплата: Банк Россия (банк. карта),2023-01-25,2023-02-01,2023-02-23,2,2023-02-25,Сайт,Отмена,ТНК ЛП,1,Студия,0
94718,6,20230127-21997-180547135,1,18200,0,9100,При заселении,2023-01-25,2023-01-26,2023-01-27,2,2023-01-29,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
94719,6,20230124-21997-180536492,1,7400,7400,7400,Внешняя система оплаты (С предоплатой),2023-01-24,,2023-01-24,1,2023-01-25,OTA,Активный,ТНК ЛП,1,Стандарт,1
94720,6,20230124-21997-180536312,1,15000,15000,15000,Внешняя система оплаты (С предоплатой),2023-01-24,,2023-01-24,1,2023-01-25,OTA,Активный,ТНК ЛП,1,Студия,1
94722,6,20230124-21997-180536086,1,7400,7400,7400,Внешняя система оплаты (С предоплатой),2023-01-24,,2023-01-24,1,2023-01-25,OTA,Активный,ТНК ЛП,1,Стандарт,1
94723,6,20230204-21997-180527912,1,24130,13395,12065,Банк. карта: Банк Россия (банк. карта),2023-01-24,,2023-02-04,2,2023-02-06,Сайт,Активный,ТНК ЛП,3,Студия,1
94724,6,20230129-21997-180360002,1,6100,6100,6100,Банк. карта: Банк Россия (банк. карта),2023-01-23,,2023-01-29,1,2023-01-30,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94725,6,20230129-21997-180358850,1,18700,18700,18700,Банк. карта: Банк Россия (банк. карта),2023-01-23,,2023-01-29,1,2023-01-30,Сайт,Активный,ТНК ЛП,1,Студия,1
94726,6,20230128-21997-180339289,1,9100,9100,9100,Банк. карта: Банк Россия (банк. карта),2023-01-23,,2023-01-28,1,2023-01-29,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94727,6,20230208-21997-180254898,1,37900,37900,12633.33,Внешняя система оплаты (С предоплатой),2023-01-23,,2023-02-08,3,2023-02-11,OTA,Активный,ТНК ЛП,2,Студия,1
94728,6,20230125-21997-180228742,1,7400,0,7400,При заселении,2023-01-23,,2023-01-25,1,2023-01-26,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94729,6,20230201-21997-180191591,1,22705,7030,7568.33,Банк. карта: Банк Россия (банк. карта),2023-01-22,,2023-02-01,3,2023-02-04,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94730,6,20230223-21997-180176816,1,18200,0,9100,Внешняя система оплаты (С предоплатой),2023-01-22,,2023-02-23,2,2023-02-25,OTA,Активный,ТНК ЛП,1,Стандарт,1
94731,6,20230218-21997-180142011,2,18500,18500,9250,Банк. карта: Банк Россия (банк. карта),2023-01-22,2023-01-22,2023-02-18,1,2023-02-19,Сайт,Отмена,ТНК ЛП,3,Стандарт,0
94732,6,20230203-21997-180133631,1,17290,8645,8645,Банк. карта: Банк Россия (банк. карта),2023-01-22,,2023-02-03,2,2023-02-05,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94736,6,20230202-21997-179952764,1,20480,20480,6826.67,Банк. карта: Банк Россия (банк. карта),2023-01-20,,2023-02-02,3,2023-02-05,OTA,Активный,ТНК ЛП,2,Стандарт,1
94737,6,20230121-21997-179882248,1,15865,15865,7932.5,Банк. карта: Банк Россия (банк. карта),2023-01-20,2023-01-22,2023-01-21,2,2023-01-23,Сайт,Отмена,ТНК ЛП,3,Стандарт,0
94738,6,20230121-21997-179794220,1,9300,9300,9300,Внешняя система оплаты (С предоплатой),2023-01-20,,2023-01-21,1,2023-01-22,OTA,Активный,ТНК ЛП,2,Стандарт,1
94739,6,20230223-21997-179779692,1,9100,9100,9100,Банк. карта: Банк Россия (банк. карта),2023-01-20,,2023-02-23,1,2023-02-24,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94740,6,20230127-21997-179771381,1,18200,0,9100,Внешняя система оплаты (С предоплатой),2023-01-19,,2023-01-27,2,2023-01-29,OTA,Активный,ТНК ЛП,1,Стандарт,1
94741,6,20230224-21997-179769671,1,18200,9100,9100,Банк. карта: Банк Россия (банк. карта),2023-01-19,2023-02-07,2023-02-24,2,2023-02-26,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
94742,6,20230308-21997-179732683,1,9040,9040,9040,Банк. карта: Банк Россия (банк. карта),2023-01-19,,2023-03-08,1,2023-03-09,OTA,Активный,ТНК ЛП,1,Студия,1
94743,6,20230308-21997-179700477,1,7400,7400,7400,Банк. карта: Банк Россия (банк. карта),2023-01-19,2023-03-07,2023-03-08,1,2023-03-09,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
94745,6,20230126-21997-179615343,1,11300,11300,11300,Банк. карта: Банк Россия (банк. карта),2023-01-18,,2023-01-26,1,2023-01-27,OTA,Активный,ТНК ЛП,3,Студия,1
94746,6,20230206-21997-179595864,1,21090,6660,7030,Банк. карта: Банк Россия (банк. карта),2023-01-18,,2023-02-06,3,2023-02-09,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94747,6,20230210-21997-179587010,1,30060,0,7515,Отложенная электронная оплата: Банк Россия (банк. карта),2023-01-18,2023-01-25,2023-02-10,4,2023-02-14,Сайт,Неподтвержденные,ТНК ЛП,1,Стандарт,0
94748,6,20230127-21997-179575471,1,17290,8645,8645,Банк. карта: Банк Россия (банк. карта),2023-01-18,,2023-01-27,2,2023-01-29,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94749,6,20230223-21997-179486057,2,36400,18200,9100,Банк. карта: Банк Россия (банк. карта),2023-01-18,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,4,Стандарт,1
94750,6,20230224-21997-179412233,1,21500,0,21500,Отложенная электронная оплата: Банк Россия (банк. карта),2023-01-17,2023-01-24,2023-02-24,1,2023-02-25,Сайт,Неподтвержденные,ТНК ЛП,1,Студия,0
94751,6,20230117-21997-179397518,1,6100,0,6100,При заселении,2023-01-17,,2023-01-17,1,2023-01-18,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94755,6,20230123-21997-179315738,1,6100,0,6100,Внешняя система оплаты,2023-01-17,2023-01-17,2023-01-23,1,2023-01-24,OTA,Отмена,ТНК ЛП,1,Стандарт,0
94756,6,20230121-21997-179313977,1,9100,0,9100,При заселении,2023-01-17,,2023-01-21,1,2023-01-22,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94757,6,20230213-21997-179115383,1,7800,7800,7800,Внешняя система оплаты (С предоплатой),2023-01-15,2023-01-16,2023-02-13,1,2023-02-14,OTA,Отмена,ТНК ЛП,1,Стандарт,0
94758,6,20230120-21997-179111019,1,26790,26790,13395,Банк. карта: Банк Россия (банк. карта),2023-01-15,,2023-01-20,2,2023-01-22,Сайт,Активный,ТНК ЛП,3,Студия,1
94759,6,20230119-21997-179110450,1,16500,0,8250,При заселении,2023-01-15,,2023-01-19,2,2023-01-21,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94760,6,20230223-21997-179108981,1,18200,9100,9100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-01-15,,2023-02-23,2,2023-02-25,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94761,6,20230227-21997-179000040,1,28815,9605,9605,Банк. карта: Банк Россия (банк. карта),2023-01-14,2023-01-17,2023-02-27,3,2023-03-02,Сайт,Отмена,ТНК ЛП,2,Студия,0
94762,6,20230115-21997-178998628,1,7400,0,7400,Внешняя система оплаты (С предоплатой),2023-01-14,,2023-01-15,1,2023-01-16,OTA,Активный,ТНК ЛП,1,Стандарт,1
94763,6,20230224-21997-178963033,1,9100,9100,9100,Банк. карта: Банк Россия (банк. карта),2023-01-14,,2023-02-24,1,2023-02-25,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94768,6,20230223-21997-178792379,1,53600,14100,13400,Банк. карта: Банк Россия (банк. карта),2023-01-13,,2023-02-23,4,2023-02-27,Сайт,Активный,ТНК ЛП,3,Студия,1
94770,6,20230114-21997-178610569,1,9100,0,9100,При заселении,2023-01-12,,2023-01-14,1,2023-01-15,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94773,6,20230115-21997-178466190,1,7400,0,7400,При заселении,2023-01-11,,2023-01-15,1,2023-01-16,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94774,6,20230114-21997-178392676,1,9100,9100,9100,Банк. карта: Банк Россия (банк. карта),2023-01-10,,2023-01-14,1,2023-01-15,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94775,6,20230115-21997-178323223,1,6100,6100,6100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-01-10,,2023-01-15,1,2023-01-16,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94776,6,20230208-21997-178279103,1,36290,11875,12096.67,Банк. карта: Банк Россия (банк. карта),2023-01-10,,2023-02-08,3,2023-02-11,Сайт,Активный,ТНК ЛП,2,Студия,1
94777,6,20230111-21997-178246116,1,34865,10735,11621.67,Банк. карта: Банк Россия (банк. карта),2023-01-09,,2023-01-11,3,2023-01-14,Сайт,Активный,ТНК ЛП,3,Студия,1
94779,6,20230113-21997-178223631,1,9100,9100,9100,Банк. карта: Банк Россия (банк. карта),2023-01-09,,2023-01-13,1,2023-01-14,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94780,6,20230324-21997-178113577,1,18200,0,9100,Внешняя система оплаты (С предоплатой),2023-01-08,,2023-03-24,2,2023-03-26,OTA,Активный,ТНК ЛП,2,Стандарт,1
94781,6,20230108-21997-178077909,1,6100,0,6100,Отложенная электронная оплата: Банк Россия (банк. карта),2023-01-08,2023-01-08,2023-01-08,1,2023-01-09,OTA,Неподтвержденные,ТНК ЛП,1,Стандарт,0
94782,6,20230108-21997-178021740,1,85000,11300,12142.86,Банк. карта: Банк Россия (банк. карта),2023-01-07,,2023-01-08,7,2023-01-15,Сайт,Активный,ТНК ЛП,2,Студия,1
94783,6,20230307-21997-177909925,1,14440,7410,7220,Отложенная электронная оплата: Банк Россия (банк. карта),2023-01-06,,2023-03-07,2,2023-03-09,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94785,6,20230107-21997-177807392,1,12200,12200,12200,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-01-05,,2023-01-07,1,2023-01-08,Сайт,Активный,ТНК ЛП,2,Стандарт,1
94786,6,20230110-21997-177790048,1,7400,7400,7400,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-01-05,,2023-01-10,1,2023-01-11,Сайт,Активный,ТНК ЛП,1,Стандарт,1
94788,6,20230128-21997-177741072,1,9100,0,9100,Внешняя система оплаты (С предоплатой),2023-01-05,,2023-01-28,1,2023-01-29,OTA,Активный,ТНК ЛП,1,Стандарт,1
