id,hotel,book_number,rooms,amount,prepay,price_per_night,pmnt_type,date_book,date_cancel,date_in,nights,date_out,channel,status_book,object,guests,room_type_agg,target
1510,1,20190928-6634-51610235,1,25110,0,25110,Гарантия банковской картой,2019-09-17,,2019-09-28,1,2019-09-29,OTA,Активный,Игора,1,Коттедж,1
1511,1,20191102-6634-51606654,1,38760,0,19380,При заселении,2019-09-17,,2019-11-02,2,2019-11-04,Сайт,Активный,Игора,2,Коттедж,1
1512,1,20191125-6634-51603805,1,4800,0,4800,При заселении,2019-09-17,2019-11-16,2019-11-25,1,2019-11-26,Сайт,Отмена,Игора,2,Стандарт,0
1513,1,20190928-6634-51603819,1,7380,0,7380,Гарантия банковской картой,2019-09-17,,2019-09-28,1,2019-09-29,OTA,Активный,Игора,1,Стандарт,1
1517,1,20190921-6634-51580943,1,8200,0,8200,При заселении,2019-09-17,2019-09-20,2019-09-21,1,2019-09-22,Сайт,Отмена,Игора,1,Стандарт,0
1518,1,20191006-6634-51577613,1,16800,0,4200,При заселении,2019-09-17,2019-09-17,2019-10-06,4,2019-10-10,Сайт,Отмена,Игора,1,Стандарт,0
1520,1,20191004-6634-51572125,1,45900,0,22950,Гарантия банковской картой,2019-09-17,2019-09-25,2019-10-04,2,2019-10-06,OTA,Отмена,Игора,1,Коттедж,0
1521,1,20190920-6634-51568414,1,16400,0,8200,Гарантия банковской картой,2019-09-17,2019-09-17,2019-09-20,2,2019-09-22,OTA,Отмена,Игора,1,Стандарт,0
1522,1,20190921-6634-51568290,1,15700,0,15700,Гарантия банковской картой,2019-09-17,,2019-09-21,1,2019-09-22,OTA,Активный,Игора,1,Апартаменты,1
1523,1,20191105-6634-51566667,1,5300,0,5300,Гарантия банковской картой,2019-09-17,2019-10-30,2019-11-05,1,2019-11-06,OTA,Отмена,Игора,1,Стандарт,0
1525,1,20190926-6634-51565103,1,7380,0,7380,Гарантия банковской картой,2019-09-17,,2019-09-28,1,2019-09-29,OTA,Активный,Игора,1,Стандарт,1
1526,1,20191027-6634-51547029,1,7600,0,3800,При заселении,2019-09-17,2019-10-27,2019-10-27,2,2019-10-29,Сайт,Отмена,Игора,1,Стандарт,0
1527,1,20191020-6634-51546722,1,17500,0,3500,При заселении,2019-09-17,2019-09-24,2019-10-20,5,2019-10-25,Сайт,Отмена,Игора,1,Стандарт,0
1528,1,20191020-6634-51546651,1,21160,0,3526.67,При заселении,2019-09-17,2019-09-17,2019-10-20,6,2019-10-26,Сайт,Отмена,Игора,1,Стандарт,0
1533,1,20191031-6634-51526822,1,65660,0,21886.67,При заселении,2019-09-16,2019-10-07,2019-10-31,3,2019-11-03,Сайт,Отмена,Игора,1,Коттедж,0
1534,1,20191002-6634-51525489,1,8400,0,4200,Гарантия банковской картой,2019-09-16,2019-09-18,2019-10-02,2,2019-10-04,OTA,Отмена,Игора,1,Стандарт,0
1535,1,20190928-6634-51523960,1,8200,0,8200,При заселении,2019-09-16,,2019-09-28,1,2019-09-29,Сайт,Активный,Игора,1,Стандарт,1
1537,1,20191102-6634-51494461,1,29700,0,14850,Гарантия банковской картой,2019-09-16,2019-10-23,2019-11-02,2,2019-11-04,OTA,Отмена,Игора,1,Апартаменты,0
1538,1,20191028-6634-51482944,1,5130,0,5130,Гарантия банковской картой,2019-09-16,2019-10-20,2019-10-21,1,2019-10-22,OTA,Отмена,Игора,1,Стандарт,0
1539,1,20191007-6634-51471851,1,8400,0,4200,Гарантия банковской картой,2019-09-15,2019-09-17,2019-10-07,2,2019-10-09,OTA,Отмена,Игора,1,Стандарт,0
1540,1,20191026-6634-51471471,1,6400,0,6400,При заселении,2019-09-15,,2019-10-26,1,2019-10-27,Сайт,Активный,Игора,2,Стандарт,1
1541,1,20191015-6634-51470372,1,6120,0,6120,Гарантия банковской картой,2019-09-15,2019-09-21,2019-10-15,1,2019-10-16,OTA,Отмена,Игора,1,Стандарт,0
1542,1,20190916-6634-51464662,1,5040,0,5040,Гарантия банковской картой,2019-09-15,,2019-09-16,1,2019-09-17,OTA,Активный,Игора,1,Стандарт,1
1543,1,20190928-6634-51463838,1,24000,0,24000,При заселении,2019-09-15,2019-09-26,2019-09-28,1,2019-09-29,Сайт,Отмена,Игора,1,Коттедж,0
1544,1,20191005-6634-51460366,1,5600,0,5600,Гарантия банковской картой,2019-09-15,2019-09-19,2019-10-05,1,2019-10-06,OTA,Отмена,Игора,1,Стандарт,0
1545,1,20190921-6634-51431084,1,27900,0,27900,Гарантия банковской картой,2019-09-15,2019-09-17,2019-09-21,1,2019-09-22,OTA,Отмена,Игора,1,Коттедж,0
1546,1,20191031-6634-51428578,1,36000,0,9000,Гарантия банковской картой,2019-09-15,2019-10-10,2019-10-31,4,2019-11-04,OTA,Отмена,Игора,1,Стандарт,0
1548,1,20190928-6634-51413433,1,12420,0,6210,Гарантия банковской картой,2019-09-14,2019-09-20,2019-09-28,2,2019-09-30,OTA,Отмена,Игора,1,Стандарт,0
1549,1,20190915-6634-51400405,1,7740,0,7740,Гарантия банковской картой,2019-09-14,2019-09-15,2019-09-15,1,2019-09-16,OTA,Отмена,Игора,1,Стандарт,0
1550,1,20191102-6634-51394072,1,30150,0,15075,При заселении,2019-09-14,,2019-11-02,2,2019-11-04,Сайт,Активный,Игора,3,Апартаменты,1
1551,1,20190928-6634-51394092,1,12420,0,6210,Гарантия банковской картой,2019-09-14,2019-09-27,2019-09-28,2,2019-09-30,OTA,Отмена,Игора,1,Стандарт,0
1552,1,20190925-6634-51393764,1,11640,0,5820,При заселении,2019-09-14,,2019-09-25,2,2019-09-27,Сайт,Активный,Игора,1,Стандарт,1
1555,1,20191027-6634-51388971,1,15200,0,7600,Гарантия банковской картой,2019-09-14,,2019-10-27,2,2019-10-29,OTA,Активный,Игора,1,Стандарт,1
1556,1,20200107-6634-51372549,1,12300,12300,12300,Банк. карта: Банк Россия (банк. карта),2019-09-13,,2020-01-07,1,2020-01-08,Сайт,Активный,Игора,1,Стандарт,1
1557,1,20190928-6634-51372138,1,24300,0,24300,При заселении,2019-09-13,,2019-09-28,1,2019-09-29,Сайт,Активный,Игора,4,Коттедж,1
1558,1,20191004-6634-51370998,1,10080,0,5040,Гарантия банковской картой,2019-09-13,2019-09-15,2019-10-04,2,2019-10-06,OTA,Отмена,Игора,1,Стандарт,0
1559,1,20190914-6634-51370027,1,7380,0,7380,Гарантия банковской картой,2019-09-13,,2019-09-14,1,2019-09-15,OTA,Активный,Игора,1,Стандарт,1
1560,1,20191026-6634-51365397,1,13680,0,4560,При заселении,2019-09-13,,2019-10-26,3,2019-10-29,Сайт,Активный,Игора,2,Стандарт,1
1561,1,20190914-6634-51359274,1,17450,0,8725,При заселении,2019-09-13,,2019-09-14,2,2019-09-16,Сайт,Активный,Игора,2,Стандарт,1
1562,1,20190914-6634-51356287,1,23300,0,11650,При заселении,2019-09-13,,2019-09-14,2,2019-09-16,Сайт,Активный,Игора,2,Апартаменты,1
1563,1,20190913-6634-51355910,1,19800,0,9900,При заселении,2019-09-13,2019-09-13,2019-09-13,2,2019-09-15,Сайт,Отмена,Игора,2,Стандарт,0
1564,1,20191004-6634-51353207,1,14060,0,7030,При заселении,2019-09-13,,2019-10-04,2,2019-10-06,Сайт,Активный,Игора,1,Стандарт,1
1565,1,20191109-6634-51338493,1,12000,0,12000,При заселении,2019-09-13,2019-09-13,2019-11-09,1,2019-11-10,Сайт,Отмена,Игора,1,Стандарт,0
1566,1,20190914-6634-51332072,1,8200,0,8200,При заселении,2019-09-13,,2019-09-14,1,2019-09-15,Сайт,Активный,Игора,1,Стандарт,1
1567,1,20190914-6634-51327537,1,25110,0,25110,Гарантия банковской картой,2019-09-13,,2019-09-14,1,2019-09-15,OTA,Активный,Игора,1,Коттедж,1
1568,1,20191005-6634-51299323,1,14900,0,14900,Гарантия банковской картой,2019-09-12,2019-09-18,2019-10-05,1,2019-10-06,OTA,Отмена,Игора,1,Апартаменты,0
1569,1,20190914-6634-51297183,1,7380,0,7380,Гарантия банковской картой,2019-09-12,,2019-09-14,1,2019-09-15,OTA,Активный,Игора,1,Стандарт,1
1570,1,20190914-6634-51286357,1,8200,0,8200,При заселении,2019-09-12,,2019-09-14,1,2019-09-15,Сайт,Активный,Игора,1,Стандарт,1
1571,1,20190913-6634-51285732,1,15580,15580,7790,Банк. карта: Банк Россия (банк. карта),2019-09-12,,2019-09-13,2,2019-09-15,Сайт,Активный,Игора,1,Стандарт,1
1575,1,20190913-6634-51269335,1,8200,0,8200,Гарантия банковской картой,2019-09-12,2019-09-13,2019-09-13,1,2019-09-14,OTA,Отмена,Игора,1,Стандарт,0
1577,1,20190914-6634-51260763,1,8200,0,8200,При заселении,2019-09-12,,2019-09-14,1,2019-09-15,Сайт,Активный,Игора,2,Стандарт,1
1578,1,20190913-6634-51239561,1,16400,16400,8200,Банк. карта: Банк Россия (банк. карта),2019-09-12,,2019-09-13,2,2019-09-15,Сайт,Активный,Игора,2,Стандарт,1
1579,1,20191027-6634-51229589,1,29200,0,14600,При заселении,2019-09-11,,2019-10-27,2,2019-10-29,Сайт,Активный,Игора,2,Апартаменты,1
1580,1,20190913-6634-51200738,1,7200,0,7200,При заселении,2019-09-11,,2019-09-13,1,2019-09-14,Сайт,Активный,Игора,1,Стандарт,1
1581,1,20190920-6634-51195081,1,15580,0,7790,При заселении,2019-09-11,,2019-09-20,2,2019-09-22,Сайт,Активный,Игора,2,Стандарт,1
1582,1,20190913-6634-51191637,1,48600,0,24300,При заселении,2019-09-11,,2019-09-13,2,2019-09-15,Сайт,Активный,Игора,1,Коттедж,1
1583,1,20190913-6634-51190154,1,43200,0,21600,При заселении,2019-09-11,,2019-09-13,2,2019-09-15,Сайт,Активный,Игора,1,Коттедж,1
1586,1,20190921-6634-51172096,1,10800,0,10800,Гарантия банковской картой,2019-09-11,2019-09-21,2019-09-21,1,2019-09-22,OTA,Отмена,Игора,1,Стандарт,0
1588,1,20190922-6634-51152917,1,5600,0,5600,При заселении,2019-09-10,,2019-09-22,1,2019-09-23,Сайт,Активный,Игора,1,Стандарт,1
1589,1,20190914-6634-51138974,1,12420,0,6210,Гарантия банковской картой,2019-09-10,2019-09-14,2019-09-14,2,2019-09-16,OTA,Отмена,Игора,1,Стандарт,0
1590,1,20191023-6634-51124652,1,23600,0,11800,Гарантия банковской картой,2019-09-10,2019-10-17,2019-10-23,2,2019-10-25,OTA,Отмена,Игора,1,Апартаменты,0
1592,1,20190915-6634-51112050,1,5600,0,5600,При заселении,2019-09-10,,2019-09-15,1,2019-09-16,Сайт,Активный,Игора,2,Стандарт,1
1596,1,20190913-6634-51071852,2,14760,0,7380,Гарантия банковской картой,2019-09-09,,2019-09-13,1,2019-09-14,OTA,Активный,Игора,2,Стандарт,1
1597,1,20190914-6634-51065627,1,10800,0,10800,Гарантия банковской картой,2019-09-09,,2019-09-14,1,2019-09-15,OTA,Активный,Игора,1,Стандарт,1
1599,1,20190917-6634-51057717,1,6600,0,6600,Гарантия банковской картой,2019-09-09,2019-09-16,2019-09-17,1,2019-09-18,OTA,Отмена,Игора,1,Стандарт,0
1600,1,20190917-6634-51050853,1,33800,0,16900,При заселении,2019-09-09,,2019-09-17,2,2019-09-19,Сайт,Активный,Игора,1,Коттедж,1
1601,1,20190919-6634-51050635,1,26270,26270,8756.67,Банк. карта: Банк Россия (банк. карта),2019-09-09,,2019-09-19,3,2019-09-22,Сайт,Активный,Игора,2,Стандарт,1
1602,1,20190913-6634-51048479,1,17100,0,8550,При заселении,2019-09-09,2019-09-11,2019-09-13,2,2019-09-15,Сайт,Отмена,Игора,1,Стандарт,0
1603,1,20191005-6634-51046335,1,7400,0,7400,Гарантия банковской картой,2019-09-09,2019-09-27,2019-10-05,1,2019-10-06,OTA,Отмена,Игора,1,Стандарт,0
1604,1,20190922-6634-51040303,2,10080,0,5040,Гарантия банковской картой,2019-09-09,2019-09-18,2019-09-22,1,2019-09-23,OTA,Отмена,Игора,2,Стандарт,0
1605,1,20190910-6634-51028407,1,15840,0,15840,Гарантия банковской картой,2019-09-09,,2019-09-10,1,2019-09-11,OTA,Активный,Игора,1,Коттедж,1
1607,1,20190915-6634-50986855,1,5600,0,5600,При заселении,2019-09-08,2019-09-15,2019-09-15,1,2019-09-16,Сайт,Отмена,Игора,2,Стандарт,0
1608,1,20190909-6634-50986561,1,19200,0,19200,Внешняя система оплаты (С предоплатой),2019-09-08,,2019-09-09,1,2019-09-10,OTA,Активный,Игора,1,Коттедж,1
1609,1,20190908-6634-50982420,1,5040,0,5040,Гарантия банковской картой,2019-09-08,,2019-09-08,1,2019-09-09,OTA,Активный,Игора,1,Стандарт,1
1610,1,20190908-6634-50978619,1,5600,0,5600,При заселении,2019-09-08,,2019-09-08,1,2019-09-09,Сайт,Активный,Игора,1,Стандарт,1
1611,1,20190921-6634-50973892,1,25110,0,25110,Гарантия банковской картой,2019-09-08,2019-09-21,2019-09-21,1,2019-09-22,OTA,Отмена,Игора,1,Коттедж,0
1612,1,20190915-6634-50963605,1,17600,0,17600,Гарантия банковской картой,2019-09-07,2019-09-14,2019-09-15,1,2019-09-16,OTA,Отмена,Игора,1,Коттедж,0
1613,1,20190909-6634-50962392,1,22420,0,11210,При заселении,2019-09-07,2019-09-09,2019-09-09,2,2019-09-11,Сайт,Отмена,Игора,1,Апартаменты,0
1614,1,20190907-6634-50961313,1,8200,0,8200,При заселении,2019-09-07,,2019-09-07,1,2019-09-08,Сайт,Активный,Игора,2,Стандарт,1
1616,1,20190914-6634-50950872,1,8200,0,8200,При заселении,2019-09-07,,2019-09-14,1,2019-09-15,Сайт,Активный,Игора,2,Стандарт,1
1617,1,20190911-6634-50950567,1,10740,0,5370,При заселении,2019-09-07,2019-09-10,2019-09-11,2,2019-09-13,Сайт,Отмена,Игора,1,Стандарт,0
1618,1,20190907-6634-50933872,1,8200,0,8200,Гарантия банковской картой,2019-09-07,,2019-09-07,1,2019-09-08,OTA,Активный,Игора,1,Стандарт,1
1620,1,20191102-6634-50932301,1,9880,0,4940,При заселении,2019-09-07,,2019-11-02,2,2019-11-04,Сайт,Активный,Игора,1,Стандарт,1
1622,1,20190913-6634-50929471,1,45600,0,22800,При заселении,2019-09-07,2019-09-11,2019-09-13,2,2019-09-15,Сайт,Отмена,Игора,2,Коттедж,0
1623,1,20190907-6634-50918172,1,12400,0,12400,При заселении,2019-09-07,,2019-09-07,1,2019-09-08,Сайт,Активный,Игора,1,Стандарт,1
1624,1,20190908-6634-50910722,1,12200,0,6100,Внешняя система оплаты (С предоплатой),2019-09-06,,2019-09-08,2,2019-09-10,OTA,Активный,Игора,1,Стандарт,1
1625,1,20190907-6634-50894103,1,11210,0,5605,При заселении,2019-09-06,,2019-09-07,2,2019-09-09,Сайт,Активный,Игора,1,Стандарт,1
1627,1,20190922-6634-50871556,2,11200,0,5600,При заселении,2019-09-06,2019-09-09,2019-09-22,1,2019-09-23,Сайт,Отмена,Игора,2,Стандарт,0
1628,1,20190907-6634-50858828,1,21600,0,21600,Гарантия банковской картой,2019-09-06,2019-09-06,2019-09-07,1,2019-09-08,OTA,Отмена,Игора,1,Коттедж,0
1629,1,20190915-6634-50841329,1,7740,0,7740,Гарантия банковской картой,2019-09-05,,2019-09-15,1,2019-09-16,OTA,Активный,Игора,1,Стандарт,1
1632,1,20190919-6634-50834517,1,26270,0,8756.67,При заселении,2019-09-05,2019-09-11,2019-09-19,3,2019-09-22,Сайт,Отмена,Игора,2,Стандарт,0
1636,1,20190907-6634-50777570,1,8200,0,8200,При заселении,2019-09-04,2019-09-07,2019-09-07,1,2019-09-08,Сайт,Отмена,Игора,1,Стандарт,0
1637,1,20190916-6634-50775469,1,15100,0,7550,При заселении,2019-09-04,2019-09-10,2019-09-16,2,2019-09-18,Сайт,Отмена,Игора,2,Стандарт,0
1639,1,20190904-6634-50759013,1,5040,0,5040,Гарантия банковской картой,2019-09-04,,2019-09-04,1,2019-09-05,OTA,Активный,Игора,1,Стандарт,1
1641,1,20191015-6634-50739441,1,16400,16400,16400,Банк. карта: Банк Россия (банк. карта),2019-09-04,,2019-10-15,1,2019-10-16,Сайт,Активный,Игора,2,Коттедж,1
1643,1,20190914-6634-50722803,1,17300,17300,17300,Банк. карта: Банк Россия (банк. карта),2019-09-04,,2019-09-14,1,2019-09-15,Сайт,Активный,Игора,4,Апартаменты,1
1644,1,20190903-6634-50697634,1,6600,0,6600,Гарантия банковской картой,2019-09-03,,2019-09-03,1,2019-09-04,OTA,Активный,Игора,1,Стандарт,1
1647,1,20190907-6634-50671637,1,8200,0,8200,При заселении,2019-09-03,,2019-09-07,1,2019-09-08,Сайт,Активный,Игора,1,Стандарт,1
1648,1,20190921-6634-50671381,1,33900,0,33900,При заселении,2019-09-03,,2019-09-21,1,2019-09-22,Сайт,Активный,Игора,1,Коттедж,1
1650,1,20190906-6634-50646538,1,13300,0,13300,При заселении,2019-09-03,2019-09-07,2019-09-06,1,2019-09-07,Сайт,Отмена,Игора,1,Апартаменты,0
1653,1,20190907-6634-50633855,1,7380,0,7380,Гарантия банковской картой,2019-09-02,2019-09-06,2019-09-07,1,2019-09-08,OTA,Отмена,Игора,1,Стандарт,0
1654,1,20190907-6634-50625618,1,8200,0,8200,При заселении,2019-09-02,2019-09-08,2019-09-07,1,2019-09-08,Сайт,Отмена,Игора,2,Стандарт,0
1656,1,20190907-6634-50605544,1,45990,45990,22995,Банк. карта: Банк Россия (банк. карта),2019-09-02,,2019-09-07,2,2019-09-09,Сайт,Активный,Игора,1,Коттедж,1
1657,1,20191110-6634-50602385,1,4000,0,4000,При заселении,2019-09-02,,2019-11-10,1,2019-11-11,Сайт,Активный,Игора,2,Стандарт,1
1658,1,20190903-6634-50593939,1,5600,0,5600,При заселении,2019-09-02,,2019-09-03,1,2019-09-04,Сайт,Активный,Игора,1,Стандарт,1
1660,1,20190901-6634-50555246,1,6600,0,6600,При заселении,2019-09-01,,2019-09-01,1,2019-09-02,Сайт,Активный,Игора,2,Стандарт,1
1661,1,20191125-6634-50539555,1,3600,0,3600,Гарантия банковской картой,2019-09-01,,2019-11-25,1,2019-11-26,OTA,Активный,Игора,1,Стандарт,1
1662,1,20190914-6634-50536845,1,7380,0,7380,Гарантия банковской картой,2019-09-01,,2019-09-14,1,2019-09-15,OTA,Активный,Игора,1,Стандарт,1
1663,1,20191101-6634-50512024,1,43800,0,10950,При заселении,2019-08-31,,2019-11-01,4,2019-11-05,Сайт,Активный,Игора,3,Стандарт,1
1664,1,20190907-6634-50505315,1,21600,0,21600,При заселении,2019-08-31,,2019-09-07,1,2019-09-08,Сайт,Активный,Игора,1,Коттедж,1
1665,1,20190901-6634-50501367,1,6600,0,6600,Гарантия банковской картой,2019-08-31,2019-09-01,2019-09-01,1,2019-09-02,OTA,Отмена,Игора,1,Стандарт,0
1666,1,20190831-6634-50500301,1,7380,0,7380,Гарантия банковской картой,2019-08-31,,2019-08-31,1,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1667,1,20190831-6634-50496201,1,8200,0,8200,Гарантия банковской картой,2019-08-31,,2019-08-31,1,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1668,1,20191005-6634-50495606,1,13410,0,13410,Гарантия банковской картой,2019-08-31,2019-09-04,2019-10-05,1,2019-10-06,OTA,Отмена,Игора,1,Апартаменты,0
1670,1,20190907-6634-50469225,1,8200,0,8200,При заселении,2019-08-30,2019-09-07,2019-09-07,1,2019-09-08,Сайт,Отмена,Игора,2,Стандарт,0
1671,1,20190914-6634-50466866,1,10800,0,10800,Гарантия банковской картой,2019-08-30,2019-09-20,2019-09-21,1,2019-09-22,OTA,Отмена,Игора,1,Стандарт,0
1672,1,20190907-6634-50464337,1,12000,0,12000,При заселении,2019-08-30,2019-08-30,2019-09-07,1,2019-09-08,Сайт,Отмена,Игора,2,Стандарт,0
1673,1,20190831-6634-50463382,1,7380,0,7380,Гарантия банковской картой,2019-08-30,,2019-08-31,1,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1674,1,20190831-6634-50459161,1,7380,0,7380,Гарантия банковской картой,2019-08-30,,2019-08-31,1,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1675,1,20190831-6634-50456762,1,17300,0,17300,При заселении,2019-08-30,,2019-08-31,1,2019-09-01,Сайт,Активный,Игора,5,Апартаменты,1
1676,1,20190831-6634-50452309,1,8200,0,8200,Гарантия банковской картой,2019-08-30,,2019-08-31,1,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1678,1,20190830-6634-50443817,1,31140,0,15570,Гарантия банковской картой,2019-08-30,,2019-08-30,2,2019-09-01,OTA,Активный,Игора,1,Апартаменты,1
1679,1,20190831-6634-50442371,1,8200,0,8200,Гарантия банковской картой,2019-08-30,2019-08-30,2019-08-31,1,2019-09-01,OTA,Отмена,Игора,1,Стандарт,0
1680,1,20191109-6634-50438510,1,6400,0,6400,Гарантия банковской картой,2019-08-30,2019-11-05,2019-11-09,1,2019-11-10,OTA,Отмена,Игора,1,Стандарт,0
1681,1,20190830-6634-50437834,1,7380,0,7380,Гарантия банковской картой,2019-08-30,,2019-08-30,1,2019-08-31,OTA,Активный,Игора,1,Стандарт,1
1682,1,20190915-6634-50436737,1,5600,0,5600,Гарантия банковской картой,2019-08-30,2019-09-10,2019-09-15,1,2019-09-16,OTA,Отмена,Игора,1,Стандарт,0
1683,1,20190831-6634-50435211,1,7380,0,7380,Гарантия банковской картой,2019-08-30,,2019-08-30,1,2019-08-31,OTA,Активный,Игора,1,Стандарт,1
1684,1,20190830-6634-50434705,1,14760,0,7380,Гарантия банковской картой,2019-08-30,,2019-08-30,2,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1686,1,20190831-6634-50417409,1,8200,8200,8200,Банк. карта: Банк Россия (банк. карта),2019-08-30,,2019-08-31,1,2019-09-01,Сайт,Активный,Игора,1,Стандарт,1
1687,1,20190831-6634-50406438,1,8200,0,8200,При заселении,2019-08-30,2019-08-30,2019-08-31,1,2019-09-01,Сайт,Отмена,Игора,2,Стандарт,0
1689,1,20190830-6634-50402456,1,7380,0,7380,Гарантия банковской картой,2019-08-29,,2019-08-30,1,2019-08-31,OTA,Активный,Игора,1,Стандарт,1
1690,1,20190907-6634-50399775,1,7380,0,7380,Гарантия банковской картой,2019-08-29,2019-09-05,2019-09-07,1,2019-09-08,OTA,Отмена,Игора,1,Стандарт,0
1691,1,20190915-6634-50395258,1,10640,0,5320,При заселении,2019-08-29,,2019-09-15,2,2019-09-17,Сайт,Активный,Игора,2,Стандарт,1
1693,1,20190831-6634-50375838,1,7380,0,7380,Гарантия банковской картой,2019-08-29,,2019-08-31,1,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1694,1,20190910-6634-50374667,1,12640,0,6320,При заселении,2019-08-29,2019-09-10,2019-09-10,2,2019-09-12,Сайт,Отмена,Игора,1,Стандарт,0
1695,1,20190907-6634-50373321,1,39520,0,19760,При заселении,2019-08-29,2019-09-05,2019-09-07,2,2019-09-09,Сайт,Отмена,Игора,4,Коттедж,0
1696,1,20190906-6634-50372433,1,15700,0,15700,Гарантия банковской картой,2019-08-29,,2019-09-06,1,2019-09-07,OTA,Активный,Игора,1,Апартаменты,1
1698,1,20190830-6634-50367807,1,7380,0,7380,Гарантия банковской картой,2019-08-29,,2019-08-30,1,2019-08-31,OTA,Активный,Игора,1,Стандарт,1
1699,1,20190829-6634-50366485,1,11160,0,11160,Гарантия банковской картой,2019-08-29,,2019-08-29,1,2019-08-30,OTA,Активный,Игора,1,Апартаменты,1
1700,1,20190831-6634-50351393,1,7380,0,7380,Гарантия банковской картой,2019-08-29,,2019-08-31,1,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1702,1,20190829-6634-50345744,1,5490,0,5490,Гарантия банковской картой,2019-08-29,,2019-08-29,1,2019-08-30,OTA,Активный,Игора,1,Стандарт,1
1704,1,20190829-6634-50340043,1,12870,0,6435,Гарантия банковской картой,2019-08-29,2019-08-29,2019-08-29,2,2019-08-31,OTA,Отмена,Игора,1,Стандарт,0
1705,1,20190829-6634-50335819,1,8190,0,8190,Гарантия банковской картой,2019-08-28,,2019-08-29,1,2019-08-30,OTA,Активный,Игора,1,Стандарт,1
1706,1,20190828-6634-50331274,1,5490,0,5490,Гарантия банковской картой,2019-08-28,,2019-08-28,1,2019-08-29,OTA,Активный,Игора,1,Стандарт,1
1707,1,20190831-6634-50308855,1,8200,0,8200,При заселении,2019-08-28,,2019-08-31,1,2019-09-01,Сайт,Активный,Игора,2,Стандарт,1
1710,1,20190908-6634-50290146,1,18800,0,6266.67,Гарантия банковской картой,2019-08-28,,2019-09-08,3,2019-09-11,OTA,Активный,Игора,1,Стандарт,1
1714,1,20190830-6634-50267072,1,21600,0,10800,Гарантия банковской картой,2019-08-27,,2019-08-30,2,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1715,1,20190828-6634-50266831,1,16380,0,8190,Гарантия банковской картой,2019-08-27,,2019-08-28,2,2019-08-30,OTA,Активный,Игора,1,Стандарт,1
1716,1,20190830-6634-50264213,1,7380,0,7380,Гарантия банковской картой,2019-08-27,,2019-08-30,1,2019-08-31,OTA,Активный,Игора,1,Стандарт,1
1717,1,20190830-6634-50260664,1,28700,28700,14350,Банк. карта: Банк Россия (банк. карта),2019-08-27,,2019-08-30,2,2019-09-01,Сайт,Активный,Игора,1,Апартаменты,1
1718,1,20191017-6634-50245468,1,4200,0,4200,При заселении,2019-08-27,,2019-10-17,1,2019-10-18,Сайт,Активный,Игора,2,Стандарт,1
1719,1,20190901-6634-50241160,1,11160,0,11160,Гарантия банковской картой,2019-08-27,,2019-09-01,1,2019-09-02,OTA,Активный,Игора,1,Апартаменты,1
1721,1,20190827-6634-50230821,1,16200,0,16200,При заселении,2019-08-27,,2019-08-27,1,2019-08-28,Сайт,Активный,Игора,1,Коттедж,1
1725,1,20190905-6634-50194222,1,7740,0,7740,Гарантия банковской картой,2019-08-27,,2019-09-05,1,2019-09-06,OTA,Активный,Игора,1,Стандарт,1
1726,1,20190827-6634-50188400,1,6600,0,6600,Гарантия банковской картой,2019-08-27,2019-08-27,2019-08-27,1,2019-08-28,OTA,Отмена,Игора,1,Стандарт,0
1729,1,20190830-6634-50179053,1,16400,0,8200,Гарантия банковской картой,2019-08-26,,2019-08-30,2,2019-09-01,OTA,Активный,Игора,1,Стандарт,1
1730,1,20190831-6634-50175162,1,8200,0,8200,При заселении,2019-08-26,2019-08-30,2019-08-31,1,2019-09-01,Сайт,Отмена,Игора,2,Стандарт,0
1732,1,20190831-6634-50167465,1,19440,0,9720,Гарантия банковской картой,2019-08-26,2019-08-27,2019-08-31,2,2019-09-02,OTA,Отмена,Игора,1,Стандарт,0
1733,1,20190827-6634-50166881,1,10000,0,10000,При заселении,2019-08-26,,2019-08-27,1,2019-08-28,Сайт,Активный,Игора,1,Апартаменты,1
1734,1,20190830-6634-50165366,1,17100,0,8550,При заселении,2019-08-26,,2019-08-30,2,2019-09-01,Сайт,Активный,Игора,2,Стандарт,1
1736,1,20191005-6634-50155959,1,6100,0,6100,Гарантия банковской картой,2019-08-26,2019-09-04,2019-10-05,1,2019-10-06,OTA,Отмена,Игора,1,Стандарт,0
1738,1,20190828-6634-50144803,1,175100,0,25014.29,Гарантия банковской картой,2019-08-26,2019-08-27,2019-08-28,7,2019-09-04,OTA,Отмена,Игора,1,Коттедж,0
1739,1,20190831-6634-50139075,1,13320,0,6660,Гарантия банковской картой,2019-08-26,,2019-08-31,2,2019-09-02,OTA,Активный,Игора,1,Стандарт,1
1740,1,20190826-6634-50128759,1,12140,0,6070,При заселении,2019-08-26,,2019-08-26,2,2019-08-28,Сайт,Активный,Игора,2,Стандарт,1
